,open,high,low,close,adjclose,volume,ticker
2022-06-28,492.6000061035156,494.8999938964844,474.54998779296875,490.6499938964844,490.1569519042969,2848824.0,ICICIPRULI.NS
2022-06-29,486.75,492.3500061035156,475.0,482.6499938964844,482.16497802734375,1607478.0,ICICIPRULI.NS
2022-06-30,485.70001220703125,492.3999938964844,481.5,489.0,488.50860595703125,2003895.0,ICICIPRULI.NS
2022-07-01,489.0,502.45001220703125,484.20001220703125,500.25,499.747314453125,757837.0,ICICIPRULI.NS
2022-07-04,503.75,513.0,499.3999938964844,511.29998779296875,510.78619384765625,583745.0,ICICIPRULI.NS
2022-07-05,514.4000244140625,519.1500244140625,497.95001220703125,500.45001220703125,499.9471130371094,1100985.0,ICICIPRULI.NS
2022-07-06,496.54998779296875,511.1499938964844,495.5,509.3500061035156,508.8381652832031,1369599.0,ICICIPRULI.NS
2022-07-07,513.0,524.2000122070312,513.0,521.9500122070312,521.425537109375,1383386.0,ICICIPRULI.NS
2022-07-08,528.0,533.6500244140625,490.1499938964844,518.25,517.729248046875,1114177.0,ICICIPRULI.NS
2022-07-11,521.7999877929688,523.7999877929688,515.3499755859375,521.9500122070312,521.425537109375,993527.0,ICICIPRULI.NS
2022-07-12,519.7000122070312,528.75,518.3499755859375,525.8499755859375,525.321533203125,775141.0,ICICIPRULI.NS
2022-07-13,528.0,530.7999877929688,521.0999755859375,524.8499755859375,524.3225708007812,370275.0,ICICIPRULI.NS
2022-07-14,524.7999877929688,527.9500122070312,507.04998779296875,513.3499755859375,512.8341064453125,1489989.0,ICICIPRULI.NS
2022-07-15,513.3499755859375,519.5499877929688,509.1000061035156,517.0999755859375,516.5803833007812,507227.0,ICICIPRULI.NS
2022-07-18,520.0,527.5499877929688,514.2999877929688,523.0499877929688,522.5244140625,2179908.0,ICICIPRULI.NS
2022-07-19,518.0499877929688,523.0,513.0,520.9000244140625,520.3765869140625,958999.0,ICICIPRULI.NS
2022-07-20,526.0,527.0,517.9500122070312,522.9500122070312,522.4244995117188,1269438.0,ICICIPRULI.NS
2022-07-21,522.5,533.0,517.2999877929688,530.75,530.2166748046875,1034726.0,ICICIPRULI.NS
2022-07-22,531.9500122070312,533.9500122070312,524.5,532.25,531.7151489257812,632750.0,ICICIPRULI.NS
2022-07-25,534.0,536.9000244140625,529.25,532.0499877929688,531.5153198242188,811189.0,ICICIPRULI.NS
2022-07-26,530.0,533.5999755859375,525.3499755859375,527.0499877929688,526.5203857421875,985028.0,ICICIPRULI.NS
2022-07-27,524.4000244140625,530.75,524.2000122070312,528.9500122070312,528.41845703125,474029.0,ICICIPRULI.NS
2022-07-28,533.0,534.0,525.7999877929688,530.0,529.4674072265625,992988.0,ICICIPRULI.NS
2022-07-29,535.8499755859375,557.9000244140625,532.4000244140625,553.5999755859375,553.043701171875,2000993.0,ICICIPRULI.NS
2022-08-01,555.0,560.9000244140625,548.7000122070312,559.4500122070312,558.8878173828125,1281302.0,ICICIPRULI.NS
2022-08-02,556.0,556.0,535.0,543.5499877929688,543.0037841796875,1301732.0,ICICIPRULI.NS
2022-08-03,545.9500122070312,551.0,533.4500122070312,549.2999877929688,548.7479858398438,1216028.0,ICICIPRULI.NS
2022-08-04,551.6500244140625,562.7999877929688,549.0,560.1500244140625,559.587158203125,1151125.0,ICICIPRULI.NS
2022-08-05,565.0999755859375,587.0,563.7000122070312,582.0999755859375,581.5150146484375,5334618.0,ICICIPRULI.NS
2022-08-08,582.0499877929688,584.6500244140625,566.1500244140625,569.8499755859375,569.27734375,1347055.0,ICICIPRULI.NS
2022-08-10,562.0,565.1500244140625,551.25,557.1500244140625,556.5901489257812,1306663.0,ICICIPRULI.NS
2022-08-11,560.0999755859375,562.9500122070312,546.0,547.3499755859375,546.7999877929688,668705.0,ICICIPRULI.NS
2022-08-12,547.3499755859375,562.0999755859375,544.5999755859375,558.7999877929688,558.2384643554688,1960389.0,ICICIPRULI.NS
2022-08-16,558.7999877929688,580.2999877929688,558.7999877929688,577.9000244140625,577.3193359375,1345162.0,ICICIPRULI.NS
2022-08-17,576.7999877929688,585.5999755859375,574.2000122070312,580.5,579.9166870117188,594022.0,ICICIPRULI.NS
2022-08-18,580.5,603.9500122070312,577.4000244140625,593.7000122070312,593.1033935546875,2601445.0,ICICIPRULI.NS
2022-08-19,593.6500244140625,596.9000244140625,572.0,576.5,575.9207153320312,902084.0,ICICIPRULI.NS
2022-08-22,576.5,591.2000122070312,572.2999877929688,577.25,576.669921875,1793541.0,ICICIPRULI.NS
2022-08-23,569.2000122070312,589.5499877929688,565.6500244140625,580.5499877929688,579.9666137695312,1008724.0,ICICIPRULI.NS
2022-08-24,577.75,586.9000244140625,576.9500122070312,584.4000244140625,583.8128051757812,662161.0,ICICIPRULI.NS
2022-08-25,586.9000244140625,594.3499755859375,585.5499877929688,589.2000122070312,588.60791015625,1199573.0,ICICIPRULI.NS
2022-08-26,590.0,601.7000122070312,589.8499755859375,591.8499755859375,591.2552490234375,1078855.0,ICICIPRULI.NS
2022-08-29,581.0,588.0,576.5,582.0499877929688,581.465087890625,597246.0,ICICIPRULI.NS
2022-08-30,585.4500122070312,596.25,580.0,594.5999755859375,594.0025024414062,1091640.0,ICICIPRULI.NS
2022-09-01,593.2000122070312,595.0,575.5499877929688,593.2999877929688,592.7037963867188,1599521.0,ICICIPRULI.NS
2022-09-02,593.5,608.75,589.1500244140625,592.9000244140625,592.3042602539062,1395603.0,ICICIPRULI.NS
2022-09-05,589.25,590.9500122070312,581.0999755859375,585.0499877929688,584.4620971679688,657452.0,ICICIPRULI.NS
2022-09-06,588.0,592.6500244140625,582.0,591.2000122070312,590.60595703125,686162.0,ICICIPRULI.NS
2022-09-07,586.0,595.0499877929688,585.0999755859375,594.0499877929688,593.4530639648438,619280.0,ICICIPRULI.NS
2022-09-08,596.0499877929688,597.25,583.3499755859375,593.0499877929688,592.4540405273438,700911.0,ICICIPRULI.NS
2022-09-09,596.6500244140625,596.8499755859375,583.9000244140625,585.0499877929688,584.4620971679688,432666.0,ICICIPRULI.NS
2022-09-12,584.0,594.9500122070312,582.25,588.9500122070312,588.3582153320312,929506.0,ICICIPRULI.NS
2022-09-13,590.0,595.7999877929688,583.4000244140625,584.7999877929688,584.2123413085938,713984.0,ICICIPRULI.NS
2022-09-14,579.1500244140625,582.5,573.0,578.4500122070312,577.8687133789062,1051249.0,ICICIPRULI.NS
2022-09-15,579.0499877929688,587.7000122070312,572.9500122070312,575.2000122070312,574.6220092773438,723271.0,ICICIPRULI.NS
2022-09-16,568.5,576.0,551.8499755859375,556.3499755859375,555.7908935546875,1336993.0,ICICIPRULI.NS
2022-09-19,558.5999755859375,562.75,547.0,557.0499877929688,556.490234375,978275.0,ICICIPRULI.NS
2022-09-20,559.8499755859375,570.9500122070312,557.7000122070312,561.0,560.436279296875,696855.0,ICICIPRULI.NS
2022-09-21,560.0,568.5,556.5,558.5999755859375,558.0386352539062,526464.0,ICICIPRULI.NS
2022-09-22,554.5,560.0,546.2000122070312,553.0499877929688,552.4942626953125,561073.0,ICICIPRULI.NS
2022-09-23,553.9500122070312,555.9500122070312,540.5499877929688,545.5499877929688,545.0017700195312,426887.0,ICICIPRULI.NS
2022-09-26,540.0,544.0999755859375,528.4500122070312,535.1500244140625,534.6122436523438,1039247.0,ICICIPRULI.NS
2022-09-27,533.5499877929688,537.6500244140625,526.0499877929688,532.5,531.9649047851562,810771.0,ICICIPRULI.NS
2022-09-28,529.5,538.0499877929688,526.4500122070312,532.7000122070312,532.1647338867188,1020329.0,ICICIPRULI.NS
2022-09-29,535.4000244140625,539.25,520.2000122070312,529.9000244140625,529.3675537109375,1214269.0,ICICIPRULI.NS
2022-09-30,519.2999877929688,530.0,515.0499877929688,525.9500122070312,525.4215087890625,1645466.0,ICICIPRULI.NS
2022-10-03,520.0,528.2000122070312,509.0,509.8999938964844,509.3876037597656,714660.0,ICICIPRULI.NS
2022-10-04,513.9000244140625,528.4500122070312,513.5999755859375,526.9000244140625,526.3705444335938,1090829.0,ICICIPRULI.NS
2022-10-06,533.5499877929688,533.5499877929688,519.7000122070312,521.6500244140625,521.1258544921875,1122254.0,ICICIPRULI.NS
2022-10-07,521.0,525.8499755859375,514.2000122070312,522.5999755859375,522.0748291015625,1832202.0,ICICIPRULI.NS
2022-10-10,520.0,521.0,512.0,515.5999755859375,515.0818481445312,749885.0,ICICIPRULI.NS
2022-10-11,515.5999755859375,519.7000122070312,507.8999938964844,508.79998779296875,508.2886962890625,585165.0,ICICIPRULI.NS
2022-10-12,511.3500061035156,514.3499755859375,504.0,512.0999755859375,511.58538818359375,606618.0,ICICIPRULI.NS
2022-10-13,512.2000122070312,512.7999877929688,499.1000061035156,500.8500061035156,500.3467102050781,668379.0,ICICIPRULI.NS
2022-10-14,506.1000061035156,519.7999877929688,501.75,513.3499755859375,512.8341064453125,1259463.0,ICICIPRULI.NS
2022-10-17,511.5,515.9500122070312,503.0,509.70001220703125,509.1878356933594,1256193.0,ICICIPRULI.NS
2022-10-18,510.0,514.7000122070312,500.6499938964844,513.4000244140625,512.8840942382812,1113585.0,ICICIPRULI.NS
2022-10-19,513.5499877929688,517.3499755859375,506.5,508.20001220703125,507.6893310546875,761308.0,ICICIPRULI.NS
2022-10-20,506.70001220703125,520.5,501.25,518.7999877929688,518.2786865234375,1640059.0,ICICIPRULI.NS
2022-10-21,521.4000244140625,521.4000244140625,505.04998779296875,510.0,509.4875183105469,1522576.0,ICICIPRULI.NS
2022-10-24,520.2000122070312,520.2000122070312,510.5,511.70001220703125,511.1858215332031,97311.0,ICICIPRULI.NS
2022-10-25,512.0,512.9500122070312,501.0,503.79998779296875,503.2937316894531,2221480.0,ICICIPRULI.NS
2022-10-27,508.0,511.0,490.0,500.3999938964844,499.89715576171875,2379714.0,ICICIPRULI.NS
2022-10-28,502.45001220703125,507.3999938964844,499.6499938964844,502.1499938964844,501.6453857421875,625611.0,ICICIPRULI.NS
2022-10-31,500.0,509.25,499.0,507.54998779296875,507.03997802734375,1193917.0,ICICIPRULI.NS
2022-11-01,509.5,522.75,509.0,520.25,519.7272338867188,722561.0,ICICIPRULI.NS
2022-11-02,516.5,523.1500244140625,515.7000122070312,517.25,516.730224609375,433564.0,ICICIPRULI.NS
2022-11-03,516.5499877929688,524.75,512.0499877929688,519.1500244140625,518.6283569335938,460314.0,ICICIPRULI.NS
2022-11-04,520.0,520.1500244140625,511.20001220703125,514.5999755859375,514.0828857421875,341572.0,ICICIPRULI.NS
2022-11-07,516.0,519.2999877929688,507.54998779296875,513.0999755859375,512.5843505859375,668753.0,ICICIPRULI.NS
2022-11-09,513.2000122070312,514.0,499.1000061035156,500.6000061035156,500.0969543457031,1059104.0,ICICIPRULI.NS
2022-11-10,500.0,500.20001220703125,484.70001220703125,489.1000061035156,488.6085205078125,1246010.0,ICICIPRULI.NS
2022-11-11,491.54998779296875,497.29998779296875,486.1499938964844,488.6000061035156,488.1090393066406,3170570.0,ICICIPRULI.NS
2022-11-14,490.0,490.1000061035156,483.70001220703125,485.6000061035156,485.1120300292969,1661259.0,ICICIPRULI.NS
2022-11-15,485.0,486.1499938964844,478.70001220703125,481.1000061035156,480.6165466308594,2019173.0,ICICIPRULI.NS
2022-11-16,480.0,484.1499938964844,474.1000061035156,475.0,474.5226745605469,2086052.0,ICICIPRULI.NS
2022-11-17,471.70001220703125,482.0,471.70001220703125,476.95001220703125,476.4707336425781,1731223.0,ICICIPRULI.NS
2022-11-18,477.04998779296875,478.0,464.0,469.70001220703125,469.22802734375,2592536.0,ICICIPRULI.NS
2022-11-21,469.70001220703125,472.0,462.54998779296875,465.29998779296875,464.8324279785156,904399.0,ICICIPRULI.NS
2022-11-22,464.8999938964844,468.70001220703125,459.0,467.3500061035156,466.88037109375,1083032.0,ICICIPRULI.NS
2022-11-23,468.20001220703125,469.0,453.8999938964844,460.1000061035156,459.6376647949219,4297126.0,ICICIPRULI.NS
2022-11-24,462.45001220703125,466.8999938964844,459.0,462.0,461.5357360839844,2639177.0,ICICIPRULI.NS
2022-11-25,461.29998779296875,468.79998779296875,450.6000061035156,452.1000061035156,451.64569091796875,6951008.0,ICICIPRULI.NS
2022-11-28,454.29998779296875,459.8999938964844,452.75,455.1499938964844,454.692626953125,5207226.0,ICICIPRULI.NS
2022-11-29,456.8999938964844,473.95001220703125,453.8500061035156,471.1000061035156,470.6266174316406,10301083.0,ICICIPRULI.NS
2022-11-30,473.5,478.95001220703125,470.54998779296875,476.20001220703125,475.72149658203125,3786647.0,ICICIPRULI.NS
2022-12-01,479.0,479.1499938964844,472.5,476.6499938964844,476.1710205078125,2717911.0,ICICIPRULI.NS
2022-12-02,478.29998779296875,483.45001220703125,474.1000061035156,482.25,481.7654113769531,1566499.0,ICICIPRULI.NS
2022-12-05,484.79998779296875,484.79998779296875,470.75,475.29998779296875,474.8223571777344,1866186.0,ICICIPRULI.NS
2022-12-06,475.79998779296875,479.8999938964844,467.1000061035156,468.0,467.52972412109375,1666287.0,ICICIPRULI.NS
2022-12-07,470.0,471.3999938964844,464.20001220703125,465.1000061035156,464.63262939453125,1006428.0,ICICIPRULI.NS
2022-12-08,465.1000061035156,466.54998779296875,460.25,462.25,461.7854919433594,1233437.0,ICICIPRULI.NS
2022-12-09,465.70001220703125,466.0,455.0,456.8500061035156,456.39093017578125,1708947.0,ICICIPRULI.NS
2022-12-12,456.54998779296875,456.8500061035156,448.0,450.8999938964844,450.4468994140625,3598421.0,ICICIPRULI.NS
2022-12-13,452.0,453.6499938964844,448.6000061035156,449.79998779296875,449.3479919433594,977791.0,ICICIPRULI.NS
2022-12-14,452.5,456.5,450.8999938964844,453.6000061035156,453.1441955566406,1345298.0,ICICIPRULI.NS
2022-12-15,455.0,462.0,451.5,453.0,452.5447998046875,2428957.0,ICICIPRULI.NS
2022-12-16,451.04998779296875,452.5,443.20001220703125,444.3500061035156,443.90350341796875,1571656.0,ICICIPRULI.NS
2022-12-19,445.6000061035156,453.29998779296875,444.6499938964844,452.6499938964844,452.19512939453125,652572.0,ICICIPRULI.NS
2022-12-20,453.0,456.5,447.0,454.3500061035156,453.8934326171875,1351150.0,ICICIPRULI.NS
2022-12-21,455.0,461.6499938964844,451.20001220703125,454.20001220703125,453.74359130859375,2303957.0,ICICIPRULI.NS
2022-12-22,454.5,458.3500061035156,446.79998779296875,450.20001220703125,449.74761962890625,766591.0,ICICIPRULI.NS
2022-12-23,448.1499938964844,449.29998779296875,438.0,439.6499938964844,439.20819091796875,1479721.0,ICICIPRULI.NS
2022-12-26,438.0,447.70001220703125,437.70001220703125,445.8999938964844,445.4519348144531,1180235.0,ICICIPRULI.NS
2022-12-27,446.1499938964844,451.0,445.6499938964844,450.3999938964844,449.9473876953125,1073611.0,ICICIPRULI.NS
2022-12-28,450.3999938964844,453.6000061035156,448.0,449.45001220703125,448.9983825683594,688253.0,ICICIPRULI.NS
2022-12-29,449.0,452.0,440.79998779296875,448.0,447.5498046875,1287119.0,ICICIPRULI.NS
2022-12-30,452.0,455.3999938964844,448.5,451.29998779296875,450.84649658203125,895186.0,ICICIPRULI.NS
2023-01-02,451.29998779296875,454.0,444.79998779296875,452.3999938964844,451.94537353515625,688085.0,ICICIPRULI.NS
2023-01-03,454.0,472.0,450.70001220703125,468.8500061035156,468.3788757324219,4108248.0,ICICIPRULI.NS
2023-01-04,470.0,475.0,467.3999938964844,468.75,468.2789611816406,1678426.0,ICICIPRULI.NS
2023-01-05,469.8999938964844,472.45001220703125,465.29998779296875,471.70001220703125,471.22601318359375,1070708.0,ICICIPRULI.NS
2023-01-06,471.6499938964844,477.79998779296875,469.3500061035156,473.0,472.5246887207031,2155725.0,ICICIPRULI.NS
2023-01-09,475.0,476.25,463.3500061035156,466.6499938964844,466.1810607910156,1114854.0,ICICIPRULI.NS
2023-01-10,466.75,469.6000061035156,459.20001220703125,465.6499938964844,465.18206787109375,2107951.0,ICICIPRULI.NS
2023-01-11,465.70001220703125,466.8999938964844,460.04998779296875,461.70001220703125,461.2360534667969,626159.0,ICICIPRULI.NS
2023-01-12,462.8999938964844,467.0,461.04998779296875,464.70001220703125,464.2330322265625,667882.0,ICICIPRULI.NS
2023-01-13,468.0,475.75,468.0,469.54998779296875,469.0781555175781,3153137.0,ICICIPRULI.NS
2023-01-16,472.0,479.8999938964844,469.79998779296875,477.54998779296875,477.0700988769531,1909177.0,ICICIPRULI.NS
2023-01-17,477.54998779296875,485.8999938964844,470.1499938964844,484.79998779296875,484.3128356933594,2334670.0,ICICIPRULI.NS
2023-01-18,485.29998779296875,488.75,475.0,487.3500061035156,486.86029052734375,4673829.0,ICICIPRULI.NS
2023-01-19,483.70001220703125,488.5,481.0,483.45001220703125,482.9642028808594,2083729.0,ICICIPRULI.NS
2023-01-20,483.20001220703125,483.20001220703125,467.25,470.70001220703125,470.2270202636719,2730762.0,ICICIPRULI.NS
2023-01-23,472.04998779296875,475.79998779296875,468.8999938964844,474.70001220703125,474.2229919433594,1061081.0,ICICIPRULI.NS
2023-01-24,475.3999938964844,475.3999938964844,468.6000061035156,469.95001220703125,469.477783203125,1196236.0,ICICIPRULI.NS
2023-01-25,470.45001220703125,472.0,461.04998779296875,464.1499938964844,463.68359375,1045167.0,ICICIPRULI.NS
2023-01-27,464.1000061035156,467.95001220703125,458.04998779296875,465.25,464.782470703125,3031223.0,ICICIPRULI.NS
2023-01-30,461.1000061035156,463.3999938964844,446.75,454.5,454.04327392578125,2213369.0,ICICIPRULI.NS
2023-01-31,455.79998779296875,456.95001220703125,448.0,452.3999938964844,451.94537353515625,1285506.0,ICICIPRULI.NS
2023-02-01,454.1000061035156,456.6000061035156,390.3500061035156,401.95001220703125,401.5461120605469,8989162.0,ICICIPRULI.NS
2023-02-02,394.0,411.45001220703125,387.04998779296875,409.45001220703125,409.03857421875,4499056.0,ICICIPRULI.NS
2023-02-03,409.0,423.70001220703125,408.3500061035156,418.0,417.5799560546875,3550174.0,ICICIPRULI.NS
2023-02-06,418.0,430.5,417.45001220703125,429.1499938964844,428.71875,2453170.0,ICICIPRULI.NS
2023-02-07,429.6499938964844,432.8999938964844,422.6499938964844,426.04998779296875,425.6218566894531,2003626.0,ICICIPRULI.NS
2023-02-08,426.95001220703125,440.25,425.0,436.3999938964844,435.9614562988281,3047387.0,ICICIPRULI.NS
2023-02-09,437.0,440.1000061035156,434.29998779296875,437.25,436.81060791015625,1049565.0,ICICIPRULI.NS
2023-02-10,437.0,439.1499938964844,433.20001220703125,437.54998779296875,437.11029052734375,819408.0,ICICIPRULI.NS
2023-02-13,437.54998779296875,439.75,431.25,437.3999938964844,436.96044921875,2401650.0,ICICIPRULI.NS
2023-02-14,438.8999938964844,438.95001220703125,433.04998779296875,436.29998779296875,435.861572265625,1571426.0,ICICIPRULI.NS
2023-02-15,434.54998779296875,439.79998779296875,432.95001220703125,438.75,438.3091125488281,1530243.0,ICICIPRULI.NS
2023-02-16,438.75,441.70001220703125,427.0,428.5,428.06939697265625,1284438.0,ICICIPRULI.NS
2023-02-17,424.0,426.25,413.04998779296875,417.54998779296875,417.1304016113281,1931928.0,ICICIPRULI.NS
2023-02-20,416.8500061035156,431.75,411.5,420.5,420.07745361328125,1216225.0,ICICIPRULI.NS
2023-02-21,421.0,422.95001220703125,416.5,418.45001220703125,418.0295104980469,589378.0,ICICIPRULI.NS
2023-02-22,418.0,418.0,409.20001220703125,410.95001220703125,410.53704833984375,925607.0,ICICIPRULI.NS
2023-02-23,408.54998779296875,410.54998779296875,401.29998779296875,402.5,402.0955505371094,2357236.0,ICICIPRULI.NS
2023-02-24,404.0,406.25,397.6000061035156,399.70001220703125,399.2983703613281,1103925.0,ICICIPRULI.NS
2023-02-27,401.25,406.5,390.1000061035156,405.20001220703125,404.7928466796875,1414374.0,ICICIPRULI.NS
2023-02-28,405.8999938964844,410.8999938964844,402.1000061035156,408.8999938964844,408.4891052246094,1498917.0,ICICIPRULI.NS
2023-03-01,406.1000061035156,409.29998779296875,400.3999938964844,407.8500061035156,407.4401550292969,1386636.0,ICICIPRULI.NS
2023-03-02,406.0,406.0,397.5,398.45001220703125,398.04962158203125,1482412.0,ICICIPRULI.NS
2023-03-03,400.3999938964844,408.1499938964844,398.6000061035156,405.54998779296875,405.1424560546875,1054855.0,ICICIPRULI.NS
2023-03-06,407.0,410.3999938964844,404.70001220703125,405.3999938964844,404.99261474609375,716260.0,ICICIPRULI.NS
2023-03-08,404.70001220703125,408.20001220703125,403.0,407.45001220703125,407.04058837890625,1033956.0,ICICIPRULI.NS
2023-03-09,407.45001220703125,408.79998779296875,396.20001220703125,397.6000061035156,397.2004699707031,1257806.0,ICICIPRULI.NS
2023-03-10,394.04998779296875,396.20001220703125,390.1499938964844,394.0,393.60406494140625,1180810.0,ICICIPRULI.NS
2023-03-13,391.0,400.8500061035156,390.5,392.70001220703125,392.3053894042969,1126280.0,ICICIPRULI.NS
2023-03-14,391.20001220703125,394.70001220703125,386.0,387.04998779296875,386.6610412597656,920691.0,ICICIPRULI.NS
2023-03-15,389.45001220703125,393.5,382.20001220703125,384.04998779296875,383.6640625,2144154.0,ICICIPRULI.NS
2023-03-16,385.0,418.8999938964844,380.70001220703125,409.6499938964844,409.23834228515625,9510146.0,ICICIPRULI.NS
2023-03-17,411.70001220703125,414.6000061035156,403.6499938964844,405.8999938964844,405.49212646484375,4048236.0,ICICIPRULI.NS
2023-03-20,405.8999938964844,408.8999938964844,393.54998779296875,405.6000061035156,405.19244384765625,1827170.0,ICICIPRULI.NS
2023-03-21,405.54998779296875,424.0,404.75,415.8999938964844,415.4820556640625,4312571.0,ICICIPRULI.NS
2023-03-22,416.5,431.25,416.5,427.70001220703125,427.2702331542969,3132211.0,ICICIPRULI.NS
2023-03-23,422.5,426.20001220703125,418.0,418.75,418.3292236328125,1478265.0,ICICIPRULI.NS
2023-03-24,414.70001220703125,423.95001220703125,391.0,420.25,419.82769775390625,3455815.0,ICICIPRULI.NS
2023-03-27,420.8500061035156,421.3500061035156,417.0,419.45001220703125,419.02850341796875,1111860.0,ICICIPRULI.NS
2023-03-28,419.54998779296875,422.8500061035156,417.0,421.75,421.3262023925781,1180743.0,ICICIPRULI.NS
2023-03-29,421.5,428.0,418.8999938964844,426.5,426.0714111328125,1474965.0,ICICIPRULI.NS
2023-03-31,428.0,439.20001220703125,426.8999938964844,435.70001220703125,435.2621765136719,2402348.0,ICICIPRULI.NS
2023-04-03,435.8500061035156,441.6499938964844,435.0,437.95001220703125,437.5099182128906,760255.0,ICICIPRULI.NS
2023-04-05,437.8999938964844,440.3999938964844,433.54998779296875,438.1000061035156,437.6597595214844,934408.0,ICICIPRULI.NS
2023-04-06,438.0,442.45001220703125,435.70001220703125,440.95001220703125,440.5069274902344,999136.0,ICICIPRULI.NS
2023-04-10,440.1499938964844,440.1499938964844,429.20001220703125,433.0,432.56488037109375,1158854.0,ICICIPRULI.NS
2023-04-11,434.0,443.79998779296875,433.0,435.8999938964844,435.46197509765625,1493093.0,ICICIPRULI.NS
2023-04-12,436.0,445.75,432.95001220703125,442.5,442.0553283691406,2103806.0,ICICIPRULI.NS
2023-04-13,442.0,450.3500061035156,440.54998779296875,442.8999938964844,442.4549255371094,1290166.0,ICICIPRULI.NS
2023-04-17,440.0,451.70001220703125,438.25,450.6499938964844,450.1971435546875,1335470.0,ICICIPRULI.NS
2023-04-18,450.0,452.70001220703125,446.8500061035156,449.8999938964844,449.4479064941406,1874301.0,ICICIPRULI.NS
2023-04-19,450.04998779296875,454.6000061035156,444.6499938964844,445.6000061035156,445.1522216796875,4234171.0,ICICIPRULI.NS
2023-04-20,444.0,461.0,441.5,455.70001220703125,455.2420959472656,4322040.0,ICICIPRULI.NS
2023-04-21,457.0,462.8500061035156,438.6000061035156,444.1000061035156,443.65374755859375,8724739.0,ICICIPRULI.NS
2023-04-24,446.45001220703125,447.29998779296875,430.6499938964844,442.79998779296875,442.35504150390625,3152036.0,ICICIPRULI.NS
2023-04-25,440.0,445.0,432.0,434.54998779296875,434.1133117675781,2066705.0,ICICIPRULI.NS
2023-04-26,432.3500061035156,436.5,425.29998779296875,428.79998779296875,428.3691101074219,2202324.0,ICICIPRULI.NS
2023-04-27,429.0,429.1499938964844,420.04998779296875,424.45001220703125,424.02349853515625,1625621.0,ICICIPRULI.NS
2023-04-28,425.6000061035156,436.5,425.5,434.5,434.0633850097656,1882788.0,ICICIPRULI.NS
2023-05-02,433.04998779296875,440.70001220703125,432.54998779296875,439.54998779296875,439.1083068847656,1619468.0,ICICIPRULI.NS
2023-05-03,436.8500061035156,439.6000061035156,429.75,430.25,429.8176574707031,1326747.0,ICICIPRULI.NS
2023-05-04,435.0,440.0,431.25,437.45001220703125,437.01043701171875,1389263.0,ICICIPRULI.NS
2023-05-05,436.6000061035156,439.79998779296875,433.8500061035156,435.70001220703125,435.2621765136719,932082.0,ICICIPRULI.NS
2023-05-08,437.04998779296875,444.0,434.04998779296875,442.04998779296875,441.60577392578125,1143054.0,ICICIPRULI.NS
2023-05-09,443.0,449.8999938964844,441.8500061035156,444.70001220703125,444.2531433105469,1142348.0,ICICIPRULI.NS
2023-05-10,444.0,453.5,443.79998779296875,450.8500061035156,450.39697265625,1118455.0,ICICIPRULI.NS
2023-05-11,453.8999938964844,453.8999938964844,446.20001220703125,450.0,449.5478210449219,1806902.0,ICICIPRULI.NS
2023-05-12,448.5,450.0,429.5,433.29998779296875,432.86456298828125,2384469.0,ICICIPRULI.NS
2023-05-15,436.0,440.3500061035156,433.1499938964844,438.70001220703125,438.2591857910156,1211759.0,ICICIPRULI.NS
2023-05-16,436.29998779296875,440.1499938964844,431.95001220703125,434.25,433.8136291503906,932792.0,ICICIPRULI.NS
2023-05-17,433.5,433.5,420.0,424.8500061035156,424.423095703125,1912343.0,ICICIPRULI.NS
2023-05-18,425.3999938964844,434.3999938964844,423.0,424.25,423.82366943359375,1190785.0,ICICIPRULI.NS
2023-05-19,426.0,428.04998779296875,421.5,425.8500061035156,425.4220886230469,960017.0,ICICIPRULI.NS
2023-05-22,426.8999938964844,440.0,425.70001220703125,436.54998779296875,436.1112976074219,1163715.0,ICICIPRULI.NS
2023-05-23,439.79998779296875,444.8999938964844,436.1000061035156,440.20001220703125,439.7576599121094,1556493.0,ICICIPRULI.NS
2023-05-24,440.0,444.6499938964844,435.0,440.29998779296875,439.8575439453125,524416.0,ICICIPRULI.NS
2023-05-25,439.0,439.3999938964844,433.20001220703125,438.25,437.8096008300781,942466.0,ICICIPRULI.NS
2023-05-26,438.0,447.75,437.5,445.95001220703125,445.50189208984375,1306017.0,ICICIPRULI.NS
2023-05-29,447.8500061035156,469.95001220703125,447.6000061035156,461.79998779296875,461.3359375,3646628.0,ICICIPRULI.NS
2023-05-30,459.0,471.1499938964844,455.95001220703125,467.54998779296875,467.0801696777344,1779817.0,ICICIPRULI.NS
2023-05-31,466.95001220703125,469.04998779296875,462.8500061035156,466.0,465.53173828125,1846067.0,ICICIPRULI.NS
2023-06-01,471.0,482.54998779296875,465.0,478.0,477.5196838378906,2734461.0,ICICIPRULI.NS
2023-06-02,482.8999938964844,482.8999938964844,470.0,471.79998779296875,471.3258972167969,1283206.0,ICICIPRULI.NS
2023-06-05,473.1499938964844,487.0,472.3500061035156,485.75,485.2618713378906,2460361.0,ICICIPRULI.NS
2023-06-06,488.0,498.29998779296875,482.6499938964844,496.70001220703125,496.2008972167969,3029195.0,ICICIPRULI.NS
2023-06-07,499.29998779296875,514.5,497.5,507.6000061035156,507.0899353027344,4050016.0,ICICIPRULI.NS
2023-06-08,508.79998779296875,516.5499877929688,502.8500061035156,512.7999877929688,512.28466796875,2675656.0,ICICIPRULI.NS
2023-06-09,501.3500061035156,511.6000061035156,493.75,495.04998779296875,494.5525207519531,2299463.0,ICICIPRULI.NS
